Date,Crop,Price_NIS_Ton,Demand_Ton
2024-05-01,Grapes,5322.97,1877
2024-05-08,Grapes,5218.93,2014
2024-05-15,Grapes,5274.55,1880
2024-05-22,Grapes,5060.72,1877
2024-05-29,Grapes,5042.2,1886
2024-06-05,Grapes,5168.16,2028
2024-06-12,Grapes,5169.6,1985
2024-06-19,Grapes,4976.53,1974
2024-06-26,Grapes,4937.23,1965
2024-07-03,Grapes,4773.18,2146
2024-07-10,Grapes,4819.63,1978
2024-07-17,Grapes,4574.84,2117
2024-07-24,Grapes,4753.19,2166
2024-07-31,Grapes,4755.49,2086
2024-08-07,Grapes,4401.47,2265
2024-08-14,Grapes,4382.58,2377
2024-08-21,Grapes,4687.19,2195
2024-08-28,Grapes,4713.47,2186
2024-09-04,Grapes,4472.31,2165
2024-09-11,Grapes,4357.73,2381
2024-09-18,Grapes,4473.29,2251
2024-09-25,Grapes,4644.73,2240
2024-10-02,Grapes,4484.68,2239
2024-10-09,Grapes,4717.71,2124
2024-10-16,Grapes,4690.99,2060
2024-10-23,Grapes,4552.67,2119
2024-10-30,Grapes,4370.44,2358
2024-11-06,Grapes,4745.96,2053
2024-11-13,Grapes,4876.55,2055
2024-11-20,Grapes,4786.63,2008
2024-11-27,Grapes,4782.43,2103
2024-12-04,Grapes,4944.9,2035
2024-12-11,Grapes,5033.86,1945
2024-12-18,Grapes,5027.68,1972
2024-12-25,Grapes,4955.18,2064
2020-01-01,Watermelon,3830.13,2620
2020-01-08,Watermelon,3754.66,2664
2020-01-15,Watermelon,3601.1,2824
2020-01-22,Watermelon,3590.05,2865
2020-01-29,Watermelon,3742.13,2735
2020-02-05,Watermelon,3709.43,2757
2020-02-12,Watermelon,3707.8,2703
2020-02-19,Watermelon,3669.88,2676
2020-02-26,Watermelon,3925.67,2497
2020-03-04,Watermelon,3780.73,2565
2020-03-11,Watermelon,3775.02,2612
2020-03-18,Watermelon,3940.76,2472
2020-03-25,Watermelon,4047.07,2556
2020-04-01,Watermelon,3738.14,2720
2020-04-08,Watermelon,3898.51,2522
2020-04-15,Watermelon,4009.55,2435
2020-04-22,Watermelon,3809.76,2685
2020-04-29,Watermelon,3895.19,2472
2020-05-06,Watermelon,3727.64,2643
2020-05-13,Watermelon,3733.46,2687
2020-05-20,Watermelon,3799.49,2651
2020-05-27,Watermelon,3537.1,2785
2020-06-03,Watermelon,3239.55,3105
2020-06-10,Watermelon,3616.64,2693
2020-06-17,Watermelon,3485.67,2897
2020-06-24,Watermelon,3358.53,3044
2020-07-01,Watermelon,3194.16,3213
2020-07-08,Watermelon,3253.67,3110
2020-07-15,Watermelon,3225.37,3180
2020-07-22,Watermelon,3109.94,3295
2020-07-29,Watermelon,3311.84,2928
2020-08-05,Watermelon,2901.78,3369
2020-08-12,Watermelon,3124.72,3143
2020-08-19,Watermelon,2863.75,3534
2020-08-26,Watermelon,3038.11,3254
2020-09-02,Watermelon,2938.68,3402
2020-09-09,Watermelon,2822.93,3517
2020-09-16,Watermelon,3079.26,3337
2020-09-23,Watermelon,3073.87,3195
2020-09-30,Watermelon,2818.44,3634
2020-10-07,Watermelon,3121.46,3192
2020-10-14,Watermelon,2799.11,3623
2020-10-21,Watermelon,2915.5,3419
2020-10-28,Watermelon,2949.24,3408
2020-11-04,Watermelon,3182.19,3164
2020-11-11,Watermelon,3037.28,3377
2020-11-18,Watermelon,3292.99,3131
2020-11-25,Watermelon,3376.88,3020
2020-12-02,Watermelon,3320.16,2942
2020-12-09,Watermelon,3361.55,2998
2020-12-16,Watermelon,3275.36,3145
2020-12-23,Watermelon,3496.58,2913
2020-12-30,Watermelon,3281.89,2997
2021-01-06,Watermelon,3843.76,2578
2021-01-13,Watermelon,3875.27,2604
2021-01-20,Watermelon,3486.8,2853
2021-01-27,Watermelon,3869.8,2637
2021-02-03,Watermelon,3894.11,2495
2021-02-10,Watermelon,3785.21,2629
2021-02-17,Watermelon,3694.01,2683
2021-02-24,Watermelon,3943.25,2548
2021-03-03,Watermelon,4126.07,2497
2021-03-10,Watermelon,3901.65,2649
2021-03-17,Watermelon,3758.47,2592
2021-03-24,Watermelon,3991.16,2583
2021-03-31,Watermelon,4047.54,2403
2021-04-07,Watermelon,3924.15,2615
2021-04-14,Watermelon,3848.79,2568
2021-04-21,Watermelon,3859.1,2682
2021-04-28,Watermelon,3817.23,2633
2021-05-05,Watermelon,3576.76,2815
2021-05-12,Watermelon,3823.81,2568
2021-05-19,Watermelon,3623.47,2717
2021-05-26,Watermelon,3753.3,2680
2021-06-02,Watermelon,3272.19,3021
2021-06-09,Watermelon,3489.32,2795
2021-06-16,Watermelon,3591.03,2689
2021-06-23,Watermelon,3448.3,2827
2021-06-30,Watermelon,3580.39,2788
2021-07-07,Watermelon,3374.07,2993
2021-07-14,Watermelon,3174.43,3145
2021-07-21,Watermelon,3163.52,3214
2021-07-28,Watermelon,3073.68,3337
2021-08-04,Watermelon,3068.54,3315
2021-08-11,Watermelon,2969.95,3408
2021-08-18,Watermelon,3014.15,3375
2021-08-25,Watermelon,2909.0,3490
2021-09-01,Watermelon,3040.18,3371
2021-09-08,Watermelon,2804.0,3613
2021-09-15,Watermelon,2825.81,3532
2021-09-22,Watermelon,3079.58,3330
2021-09-29,Watermelon,3105.31,3306
2021-10-06,Watermelon,3153.47,3151
2021-10-13,Watermelon,2805.69,3615
2021-10-20,Watermelon,3008.54,3412
2021-10-27,Watermelon,3004.33,3241
2021-11-03,Watermelon,2985.78,3283
2021-11-10,Watermelon,3263.22,3089
2021-11-17,Watermelon,3023.84,3349
2021-11-24,Watermelon,3126.74,3264
2021-12-01,Watermelon,3448.87,2928
2021-12-08,Watermelon,3332.81,3021
2021-12-15,Watermelon,3611.88,2860
2021-12-22,Watermelon,3276.03,2967
2021-12-29,Watermelon,3574.05,2834
2022-01-05,Watermelon,3752.16,2712
2022-01-12,Watermelon,3551.27,2851
2022-01-19,Watermelon,3796.73,2706
2022-01-26,Watermelon,3760.56,2628
2022-02-02,Watermelon,3689.43,2806
2022-02-09,Watermelon,3791.62,2712
2022-02-16,Watermelon,3670.57,2755
2022-02-23,Watermelon,3762.77,2683
2022-03-02,Watermelon,3986.01,2500
2022-03-09,Watermelon,3997.78,2549
2022-03-16,Watermelon,3885.96,2650
2022-03-23,Watermelon,3999.83,2430
2022-03-30,Watermelon,3798.87,2534
2022-04-06,Watermelon,4005.23,2556
2022-04-13,Watermelon,3730.99,2642
2022-04-20,Watermelon,3792.98,2702
2022-04-27,Watermelon,3925.11,2584
2022-05-04,Watermelon,3689.39,2768
2022-05-11,Watermelon,3712.25,2697
2022-05-18,Watermelon,3664.97,2640
2022-05-25,Watermelon,3688.24,2652
2022-06-01,Watermelon,3455.14,2874
2022-06-08,Watermelon,3574.85,2888
2022-06-15,Watermelon,3278.58,2997
2022-06-22,Watermelon,3420.35,2844
2022-06-29,Watermelon,3286.62,3077
2022-07-06,Watermelon,3248.33,3047
2022-07-13,Watermelon,3147.02,3083
2022-07-20,Watermelon,3249.6,3143
2022-07-27,Watermelon,3308.28,3050
2022-08-03,Watermelon,3192.58,3160
2022-08-10,Watermelon,2865.73,3402
2022-08-17,Watermelon,2990.69,3350
2022-08-24,Watermelon,3111.04,3257
2022-08-31,Watermelon,2910.76,3339
2022-09-07,Watermelon,3103.4,3313
2022-09-14,Watermelon,2907.46,3477
2022-09-21,Watermelon,2815.03,3500
2022-09-28,Watermelon,2927.13,3386
2022-10-05,Watermelon,3115.07,3112
2022-10-12,Watermelon,2833.81,3619
2022-10-19,Watermelon,2872.66,3489
2022-10-26,Watermelon,2992.58,3434
2022-11-02,Watermelon,3235.77,3054
2022-11-09,Watermelon,3134.99,3251
2022-11-16,Watermelon,3252.75,3137
2022-11-23,Watermelon,3278.99,3040
2022-11-30,Watermelon,3245.7,3138
2022-12-07,Watermelon,3540.31,2880
2022-12-14,Watermelon,3567.38,2869
2022-12-21,Watermelon,3319.98,2925
2022-12-28,Watermelon,3533.13,2800
2023-01-04,Watermelon,3779.92,2745
2023-01-11,Watermelon,3811.58,2604
2023-01-18,Watermelon,3704.86,2652
2023-01-25,Watermelon,3701.8,2612
2023-02-01,Watermelon,4026.99,2532
2023-02-08,Watermelon,3953.35,2486
2023-02-15,Watermelon,3793.12,2731
2023-02-22,Watermelon,3810.71,2532
2023-03-01,Watermelon,4124.06,2363
2023-03-08,Watermelon,4015.72,2412
2023-03-15,Watermelon,3862.98,2504
2023-03-22,Watermelon,3983.7,2428
2023-03-29,Watermelon,3977.06,2542
2023-04-05,Watermelon,3789.8,2695
2023-04-12,Watermelon,3962.47,2511
2023-04-19,Watermelon,3857.21,2614
2023-04-26,Watermelon,3867.69,2674
2023-05-03,Watermelon,3586.75,2797
2023-05-10,Watermelon,3557.13,2778
2023-05-17,Watermelon,3628.6,2706
2023-05-24,Watermelon,3532.05,2844
2023-05-31,Watermelon,3599.4,2816
2023-06-07,Watermelon,3394.68,3006
2023-06-14,Watermelon,3587.64,2737
2023-06-21,Watermelon,3579.15,2731
2023-06-28,Watermelon,3379.12,3057
2023-07-05,Watermelon,3044.03,3225
2023-07-12,Watermelon,3162.16,3080
2023-07-19,Watermelon,3078.56,3300
2023-07-26,Watermelon,3229.92,3008
2023-08-02,Watermelon,2834.0,3460
2023-08-09,Watermelon,2964.7,3380
2023-08-16,Watermelon,2874.15,3577
2023-08-23,Watermelon,3175.89,3062
2023-08-30,Watermelon,3000.8,3346
2023-09-06,Watermelon,3014.58,3350
2023-09-13,Watermelon,2923.29,3431
2023-09-20,Watermelon,3091.88,3222
2023-09-27,Watermelon,3028.96,3367
2023-10-04,Watermelon,3171.08,3235
2023-10-11,Watermelon,3027.13,3295
2023-10-18,Watermelon,2942.44,3448
2023-10-25,Watermelon,3026.78,3237
2023-11-01,Watermelon,3117.19,3205
2023-11-08,Watermelon,3362.78,2984
2023-11-15,Watermelon,3311.58,2958
2023-11-22,Watermelon,3281.6,2956
2023-11-29,Watermelon,3094.4,3291
2023-12-06,Watermelon,3319.73,2983
2023-12-13,Watermelon,3555.99,2714
2023-12-20,Watermelon,3530.15,2780
2023-12-27,Watermelon,3296.36,3129
2024-01-03,Watermelon,3655.03,2646
2024-01-10,Watermelon,3485.93,2881
2024-01-17,Watermelon,3583.82,2750
2024-01-24,Watermelon,3669.22,2722
2024-01-31,Watermelon,3722.21,2633
2024-02-07,Watermelon,3769.34,2644
2024-02-14,Watermelon,3884.38,2559
2024-02-21,Watermelon,3884.57,2479
2024-02-28,Watermelon,3881.99,2665
2024-03-06,Watermelon,4121.67,2376
2024-03-13,Watermelon,3777.88,2610
2024-03-20,Watermelon,4000.38,2549
2024-03-27,Watermelon,3930.37,2541
2024-04-03,Watermelon,4007.69,2563
2024-04-10,Watermelon,4007.19,2477
2024-04-17,Watermelon,4033.89,2441
2024-04-24,Watermelon,3841.62,2618
2024-05-01,Watermelon,3790.6,2551
2024-05-08,Watermelon,3840.47,2561
2024-05-15,Watermelon,3643.84,2813
2024-05-22,Watermelon,3874.7,2551
2024-05-29,Watermelon,3678.87,2649
2024-06-05,Watermelon,3254.82,3023
2024-06-12,Watermelon,3546.31,2840
2024-06-19,Watermelon,3493.57,2960
2024-06-26,Watermelon,3535.6,2910
2024-07-03,Watermelon,3227.11,3185
2024-07-10,Watermelon,3345.6,2913
2024-07-17,Watermelon,3027.17,3374
2024-07-24,Watermelon,3299.1,2955
2024-07-31,Watermelon,3315.84,3002
2024-08-07,Watermelon,3185.79,3211
2024-08-14,Watermelon,3057.41,3293
2024-08-21,Watermelon,3027.5,3399
2024-08-28,Watermelon,2849.12,3552
2024-09-04,Watermelon,2892.07,3461
2024-09-11,Watermelon,2888.59,3539
2024-09-18,Watermelon,2793.72,3509
2024-09-25,Watermelon,3002.26,3259
2024-10-02,Watermelon,3075.63,3285
2024-10-09,Watermelon,2991.6,3376
2024-10-16,Watermelon,3102.22,3186
2024-10-23,Watermelon,3182.24,3224
2024-10-30,Watermelon,3019.74,3389
2024-11-06,Watermelon,3373.35,3029
2024-11-13,Watermelon,3216.91,3168
2024-11-20,Watermelon,3329.1,3081
2024-11-27,Watermelon,3099.99,3224
2024-12-04,Watermelon,3502.09,2819
2024-12-11,Watermelon,3275.83,3105
2024-12-18,Watermelon,3365.11,3001
2024-12-25,Watermelon,3247.69,3029
2020-01-01,Muskmelon,4085.92,2405
2020-01-08,Muskmelon,4162.93,2389
2020-01-15,Muskmelon,4137.46,2396
2020-01-22,Muskmelon,4032.58,2518
2020-01-29,Muskmelon,3856.53,2614
2020-02-05,Muskmelon,4408.14,2312
2020-02-12,Muskmelon,4170.05,2337
2020-02-19,Muskmelon,4171.69,2426
2020-02-26,Muskmelon,4390.27,2182
2020-03-04,Muskmelon,4273.61,2286
2020-03-11,Muskmelon,4390.62,2246
2020-03-18,Muskmelon,4460.28,2237
2020-03-25,Muskmelon,4108.78,2484
2020-04-01,Muskmelon,4110.86,2439
2020-04-08,Muskmelon,4349.19,2289
2020-04-15,Muskmelon,4040.06,2527
2020-04-22,Muskmelon,4218.51,2363
2020-04-29,Muskmelon,4208.09,2349
2020-05-06,Muskmelon,4207.55,2335
2020-05-13,Muskmelon,4239.52,2318
2020-05-20,Muskmelon,4155.24,2440
2020-05-27,Muskmelon,4108.01,2463
2020-06-03,Muskmelon,3991.18,2493
2020-06-10,Muskmelon,3969.51,2609
2020-06-17,Muskmelon,3818.47,2576
2020-06-24,Muskmelon,3800.42,2729
2020-07-01,Muskmelon,3735.51,2589
2020-07-08,Muskmelon,3656.01,2667
2020-07-15,Muskmelon,3728.43,2598
2020-07-22,Muskmelon,3752.58,2656
2020-07-29,Muskmelon,3718.35,2630
2020-08-05,Muskmelon,3238.61,3091
2020-08-12,Muskmelon,3468.75,2871
2020-08-19,Muskmelon,3330.3,3089
2020-08-26,Muskmelon,3321.1,3099
2020-09-02,Muskmelon,3439.75,2950
2020-09-09,Muskmelon,3323.69,3033
2020-09-16,Muskmelon,3144.32,3230
2020-09-23,Muskmelon,3444.35,2992
2020-09-30,Muskmelon,3225.06,3187
2020-10-07,Muskmelon,3364.26,2960
2020-10-14,Muskmelon,3253.86,3040
2020-10-21,Muskmelon,3478.38,2872
2020-10-28,Muskmelon,3342.89,3047
2020-11-04,Muskmelon,3430.97,2911
2020-11-11,Muskmelon,3379.25,3057
2020-11-18,Muskmelon,3628.82,2667
2020-11-25,Muskmelon,3439.96,2889
2020-12-02,Muskmelon,3838.54,2660
2020-12-09,Muskmelon,3630.96,2792
2020-12-16,Muskmelon,3652.97,2808
2020-12-23,Muskmelon,3783.16,2638
2020-12-30,Muskmelon,3765.85,2581
2021-01-06,Muskmelon,3878.06,2646
2021-01-13,Muskmelon,4060.85,2504
2021-01-20,Muskmelon,4156.52,2375
2021-01-27,Muskmelon,4039.92,2539
2021-02-03,Muskmelon,4212.63,2345
2021-02-10,Muskmelon,4161.0,2474
2021-02-17,Muskmelon,4182.49,2474
2021-02-24,Muskmelon,4063.43,2527
2021-03-03,Muskmelon,4190.84,2293
2021-03-10,Muskmelon,4274.72,2412
2021-03-17,Muskmelon,4327.9,2284
2021-03-24,Muskmelon,4377.74,2329
2021-03-31,Muskmelon,4154.56,2387
2021-04-07,Muskmelon,4166.6,2477
2021-04-14,Muskmelon,4059.6,2470
2021-04-21,Muskmelon,4165.78,2443
2021-04-28,Muskmelon,4071.17,2497
2021-05-05,Muskmelon,4242.17,2437
2021-05-12,Muskmelon,4056.36,2368
2021-05-19,Muskmelon,4191.59,2335
2021-05-26,Muskmelon,4159.12,2308
2021-06-02,Muskmelon,3913.11,2516
2021-06-09,Muskmelon,3875.15,2609
2021-06-16,Muskmelon,3768.82,2679
2021-06-23,Muskmelon,3677.97,2774
2021-06-30,Muskmelon,3864.34,2686
2021-07-07,Muskmelon,3437.31,2881
2021-07-14,Muskmelon,3417.22,2968
2021-07-21,Muskmelon,3480.85,2808
2021-07-28,Muskmelon,3708.81,2738
2021-08-04,Muskmelon,3535.99,2912
2021-08-11,Muskmelon,3265.47,3095
2021-08-18,Muskmelon,3366.35,2901
2021-08-25,Muskmelon,3329.37,3011
2021-09-01,Muskmelon,3333.63,2962
2021-09-08,Muskmelon,3355.07,2941
2021-09-15,Muskmelon,3216.21,3197
2021-09-22,Muskmelon,3259.92,3067
2021-09-29,Muskmelon,3338.71,3044
2021-10-06,Muskmelon,3352.18,3005
2021-10-13,Muskmelon,3349.37,3037
2021-10-20,Muskmelon,3444.89,2849
2021-10-27,Muskmelon,3369.81,2882
2021-11-03,Muskmelon,3443.68,2912
2021-11-10,Muskmelon,3737.73,2650
2021-11-17,Muskmelon,3636.31,2746
2021-11-24,Muskmelon,3384.63,2915
2021-12-01,Muskmelon,3879.0,2587
2021-12-08,Muskmelon,3779.05,2690
2021-12-15,Muskmelon,3950.25,2609
2021-12-22,Muskmelon,3825.25,2529
2021-12-29,Muskmelon,3783.24,2603
2022-01-05,Muskmelon,3867.87,2673
2022-01-12,Muskmelon,4055.51,2522
2022-01-19,Muskmelon,3951.8,2606
2022-01-26,Muskmelon,3996.25,2503
2022-02-02,Muskmelon,4124.76,2376
2022-02-09,Muskmelon,4246.93,2394
2022-02-16,Muskmelon,4141.73,2382
2022-02-23,Muskmelon,4137.48,2482
2022-03-02,Muskmelon,4146.64,2481
2022-03-09,Muskmelon,4170.49,2400
2022-03-16,Muskmelon,4122.19,2389
2022-03-23,Muskmelon,4220.52,2367
2022-03-30,Muskmelon,4231.37,2399
2022-04-06,Muskmelon,4393.05,2294
2022-04-13,Muskmelon,4059.2,2419
2022-04-20,Muskmelon,4186.54,2405
2022-04-27,Muskmelon,4123.82,2467
2022-05-04,Muskmelon,4169.45,2472
2022-05-11,Muskmelon,3900.02,2549
2022-05-18,Muskmelon,3968.01,2570
2022-05-25,Muskmelon,3900.33,2490
2022-06-01,Muskmelon,3922.59,2496
2022-06-08,Muskmelon,3661.57,2779
2022-06-15,Muskmelon,3635.93,2825
2022-06-22,Muskmelon,3797.27,2566
2022-06-29,Muskmelon,3886.53,2568
2022-07-06,Muskmelon,3612.26,2721
2022-07-13,Muskmelon,3585.58,2723
2022-07-20,Muskmelon,3593.03,2814
2022-07-27,Muskmelon,3672.55,2724
2022-08-03,Muskmelon,3257.11,3069
2022-08-10,Muskmelon,3186.3,3125
2022-08-17,Muskmelon,3377.56,3019
2022-08-24,Muskmelon,3458.45,2937
2022-08-31,Muskmelon,3198.23,3094
2022-09-07,Muskmelon,3441.69,2986
2022-09-14,Muskmelon,3432.56,2935
2022-09-21,Muskmelon,3198.91,3159
2022-09-28,Muskmelon,3217.76,3204
2022-10-05,Muskmelon,3447.53,2893
2022-10-12,Muskmelon,3539.3,2789
2022-10-19,Muskmelon,3557.14,2719
2022-10-26,Muskmelon,3308.27,3008
2022-11-02,Muskmelon,3478.25,2783
2022-11-09,Muskmelon,3606.02,2742
2022-11-16,Muskmelon,3385.79,2968
2022-11-23,Muskmelon,3521.61,2747
2022-11-30,Muskmelon,3388.43,2977
2022-12-07,Muskmelon,3945.61,2495
2022-12-14,Muskmelon,3880.79,2484
2022-12-21,Muskmelon,3637.75,2663
2022-12-28,Muskmelon,3691.94,2631
2023-01-04,Muskmelon,4192.17,2450
2023-01-11,Muskmelon,3917.15,2511
2023-01-18,Muskmelon,4252.32,2321
2023-01-25,Muskmelon,3953.64,2607
2023-02-01,Muskmelon,4102.44,2393
2023-02-08,Muskmelon,4183.51,2432
2023-02-15,Muskmelon,4414.61,2230
2023-02-22,Muskmelon,4167.54,2409
2023-03-01,Muskmelon,4313.33,2333
2023-03-08,Muskmelon,4376.55,2306
2023-03-15,Muskmelon,4277.53,2436
2023-03-22,Muskmelon,4407.89,2250
2023-03-29,Muskmelon,4249.48,2272
2023-04-05,Muskmelon,4390.42,2200
2023-04-12,Muskmelon,4256.5,2387
2023-04-19,Muskmelon,4222.45,2429
2023-04-26,Muskmelon,4098.06,2352
2023-05-03,Muskmelon,4243.0,2277
2023-05-10,Muskmelon,4011.27,2568
2023-05-17,Muskmelon,4027.26,2393
2023-05-24,Muskmelon,4076.01,2360
2023-05-31,Muskmelon,3977.43,2578
2023-06-07,Muskmelon,3655.07,2685
2023-06-14,Muskmelon,3816.02,2534
2023-06-21,Muskmelon,3982.68,2452
2023-06-28,Muskmelon,3682.73,2658
2023-07-05,Muskmelon,3723.02,2625
2023-07-12,Muskmelon,3459.22,2809
2023-07-19,Muskmelon,3604.3,2707
2023-07-26,Muskmelon,3586.05,2722
2023-08-02,Muskmelon,3385.95,2889
2023-08-09,Muskmelon,3379.88,2863
2023-08-16,Muskmelon,3524.24,2845
2023-08-23,Muskmelon,3476.42,2806
2023-08-30,Muskmelon,3504.74,2877
2023-09-06,Muskmelon,3156.96,3134
2023-09-13,Muskmelon,3233.39,3142
2023-09-20,Muskmelon,3273.33,2989
2023-09-27,Muskmelon,3428.95,3012
2023-10-04,Muskmelon,3546.57,2836
2023-10-11,Muskmelon,3309.53,2987
2023-10-18,Muskmelon,3347.57,2925
2023-10-25,Muskmelon,3518.71,2846
2023-11-01,Muskmelon,3415.71,3017
2023-11-08,Muskmelon,3682.69,2706
2023-11-15,Muskmelon,3720.21,2741
2023-11-22,Muskmelon,3570.49,2884
2023-11-29,Muskmelon,3547.7,2773
2023-12-06,Muskmelon,3767.71,2681
2023-12-13,Muskmelon,3611.01,2696
2023-12-20,Muskmelon,3694.83,2761
2023-12-27,Muskmelon,3682.47,2669
2024-01-03,Muskmelon,4048.8,2488
2024-01-10,Muskmelon,4164.11,2390
2024-01-17,Muskmelon,4124.24,2492
2024-01-24,Muskmelon,4093.83,2435
2024-01-31,Muskmelon,3967.17,2499
2024-02-07,Muskmelon,4263.88,2432
2024-02-14,Muskmelon,4420.65,2198
2024-02-21,Muskmelon,4292.47,2360
2024-02-28,Muskmelon,4273.84,2377
2024-03-06,Muskmelon,4213.28,2320
2024-03-13,Muskmelon,4339.43,2221
2024-03-20,Muskmelon,4482.73,2171
2024-03-27,Muskmelon,4122.53,2518
2024-04-03,Muskmelon,4310.46,2304
2024-04-10,Muskmelon,4223.49,2302
2024-04-17,Muskmelon,4422.46,2190
2024-04-24,Muskmelon,4193.48,2479
2024-05-01,Muskmelon,3935.86,2503
2024-05-08,Muskmelon,3916.68,2607
2024-05-15,Muskmelon,4242.39,2346
2024-05-22,Muskmelon,4018.03,2532
2024-05-29,Muskmelon,4141.22,2415
2024-06-05,Muskmelon,3968.58,2462
2024-06-12,Muskmelon,3950.18,2553
2024-06-19,Muskmelon,3647.19,2784
2024-06-26,Muskmelon,3620.48,2837
2024-07-03,Muskmelon,3508.1,2772
2024-07-10,Muskmelon,3673.46,2661
2024-07-17,Muskmelon,3556.49,2724
2024-07-24,Muskmelon,3393.29,2899
2024-07-31,Muskmelon,3610.19,2775
2024-08-07,Muskmelon,3403.42,2906
2024-08-14,Muskmelon,3364.8,2900
2024-08-21,Muskmelon,3229.71,3135
2024-08-28,Muskmelon,3491.65,2784
2024-09-04,Muskmelon,3258.37,3141
2024-09-11,Muskmelon,3361.54,3018
2024-09-18,Muskmelon,3109.64,3261
2024-09-25,Muskmelon,3376.69,3025
2024-10-02,Muskmelon,3304.78,2958
2024-10-09,Muskmelon,3385.55,2932
2024-10-16,Muskmelon,3548.98,2843
2024-10-23,Muskmelon,3286.64,2955
2024-10-30,Muskmelon,3507.62,2835
2024-11-06,Muskmelon,3734.05,2589
2024-11-13,Muskmelon,3648.94,2723
2024-11-20,Muskmelon,3495.66,2852
2024-11-27,Muskmelon,3664.88,2681
2024-12-04,Muskmelon,3808.85,2551
2024-12-11,Muskmelon,3815.69,2551
2024-12-18,Muskmelon,3637.17,2799
2024-12-25,Muskmelon,3605.21,2859
2020-01-01,Apple,4199.31,2372
2020-01-08,Apple,4188.05,2461
2020-01-15,Apple,4140.94,2327
2020-01-22,Apple,4026.8,2453
2020-01-29,Apple,4100.63,2430
2020-02-05,Apple,4106.54,2387
2020-02-12,Apple,4082.85,2376
2020-02-19,Apple,4064.33,2456
2020-02-26,Apple,4190.75,2366
2020-03-04,Apple,4168.63,2380
2020-03-11,Apple,4160.62,2322
2020-03-18,Apple,4211.37,2274
2020-03-25,Apple,4422.67,2315
2020-04-01,Apple,4373.11,2329
2020-04-08,Apple,4268.94,2373
2020-04-15,Apple,4066.06,2392
2020-04-22,Apple,4119.18,2430
2020-04-29,Apple,4141.42,2412
2020-05-06,Apple,4057.09,2402
2020-05-13,Apple,3925.86,2531
2020-05-20,Apple,3835.04,2685
2020-05-27,Apple,3872.34,2625
2020-06-03,Apple,3744.68,2731
2020-06-10,Apple,3702.74,2648
2020-06-17,Apple,3582.46,2707
2020-06-24,Apple,3589.17,2689
2020-07-01,Apple,3328.75,3102
2020-07-08,Apple,3627.77,2780
2020-07-15,Apple,3617.92,2777
2020-07-22,Apple,3657.12,2745
2020-07-29,Apple,3480.59,2885
2020-08-05,Apple,3254.36,3172
2020-08-12,Apple,3194.6,3224
2020-08-19,Apple,3187.74,3077
2020-08-26,Apple,3420.46,2859
2020-09-02,Apple,3074.25,3324
2020-09-09,Apple,3444.73,2854
2020-09-16,Apple,3318.9,3080
2020-09-23,Apple,3149.91,3089
2020-09-30,Apple,3165.76,3178
2020-10-07,Apple,3346.99,2902
2020-10-14,Apple,3286.28,2950
2020-10-21,Apple,3126.37,3203
2020-10-28,Apple,3423.03,2824
2020-11-04,Apple,3582.8,2753
2020-11-11,Apple,3372.66,3022
2020-11-18,Apple,3466.3,2872
2020-11-25,Apple,3631.35,2712
2020-12-02,Apple,3883.6,2602
2020-12-09,Apple,3912.87,2528
2020-12-16,Apple,3587.57,2784
2020-12-23,Apple,3675.09,2735
2020-12-30,Apple,3701.19,2708
2021-01-06,Apple,3948.12,2513
2021-01-13,Apple,4055.82,2498
2021-01-20,Apple,4036.86,2485
2021-01-27,Apple,3967.78,2593
2021-02-03,Apple,4345.71,2253
2021-02-10,Apple,4214.26,2419
2021-02-17,Apple,4179.84,2377
2021-02-24,Apple,4018.81,2450
2021-03-03,Apple,4224.46,2458
2021-03-10,Apple,4095.61,2524
2021-03-17,Apple,4299.53,2403
2021-03-24,Apple,4332.64,2213
2021-03-31,Apple,4419.9,2324
2021-04-07,Apple,4007.01,2522
2021-04-14,Apple,4016.0,2524
2021-04-21,Apple,4292.33,2421
2021-04-28,Apple,4308.76,2351
2021-05-05,Apple,3876.7,2583
2021-05-12,Apple,4105.3,2510
2021-05-19,Apple,4014.09,2492
2021-05-26,Apple,3851.12,2681
2021-06-02,Apple,3901.32,2604
2021-06-09,Apple,3591.37,2701
2021-06-16,Apple,3815.37,2709
2021-06-23,Apple,3658.83,2737
2021-06-30,Apple,3776.1,2554
2021-07-07,Apple,3404.36,2912
2021-07-14,Apple,3394.75,3016
2021-07-21,Apple,3557.42,2864
2021-07-28,Apple,3339.47,3078
2021-08-04,Apple,3237.54,3024
2021-08-11,Apple,3499.96,2758
2021-08-18,Apple,3185.62,3216
2021-08-25,Apple,3294.18,3014
2021-09-01,Apple,3213.47,3049
2021-09-08,Apple,3095.44,3215
2021-09-15,Apple,3125.26,3105
2021-09-22,Apple,3442.79,2807
2021-09-29,Apple,3350.32,2969
2021-10-06,Apple,3191.03,3037
2021-10-13,Apple,3432.2,2955
2021-10-20,Apple,3317.98,3097
2021-10-27,Apple,3189.59,3064
2021-11-03,Apple,3526.23,2905
2021-11-10,Apple,3686.24,2805
2021-11-17,Apple,3558.1,2800
2021-11-24,Apple,3508.92,2927
2021-12-01,Apple,3567.2,2793
2021-12-08,Apple,3696.16,2639
2021-12-15,Apple,3700.89,2781
2021-12-22,Apple,3564.92,2870
2021-12-29,Apple,3928.87,2464
2022-01-05,Apple,4171.55,2459
2022-01-12,Apple,4149.34,2317
